"vol","cur","cap","tpwr"
"12043","1","85","0.01"
"12037","1","85","0.01"
"12039","1","85","0.01"
"12046","1","85","0.01"
"12042","0","85","0.00"
"12040","1","85","0.01"
"12038","1","85","0.01"
"12043","0","85","0.00"
"12045","1","85","0.01"
"12038","1","85","0.01"
"12046","1","85","0.01"
"12043","1","85","0.01"
"12045","1","85","0.01"
"12043","1","85","0.01"
"12042","1","85","0.01"
"12041","1","85","0.01"
"12047","1","85","0.01"
"12045","1","85","0.01"
"12042","1","85","0.01"
"12042","1","85","0.01"
"12045","1","85","0.01"
"12051","1","86","0.01"
"12046","1","86","0.01"
"12048","1","86","0.01"
"12050","1","86","0.01"
"12048","1","86","0.01"
"12045","1","86","0.01"
"12045","1","86","0.01"
"12041","1","86","0.01"
"12047","0","86","0.00"
"12051","0","86","0.00"
"12044","0","86","0.00"
"12049","0","86","0.00"
"12047","1","86","0.01"
"12049","1","86","0.01"
"12046","1","86","0.01"
"12048","1","86","0.01"
"12049","1","86","0.01"
"12047","1","86","0.01"
"12050","1","86","0.01"
"12051","1","86","0.01"
"12058","1","86","0.01"
"12054","1","86","0.01"
"12053","1","86","0.01"
"12053","1","86","0.01"
"12057","1","86","0.01"
"12048","1","86","0.01"
"12051","1","86","0.01"
"12055","1","86","0.01"
"12057","1","86","0.01"
"12056","1","86","0.01"
"12059","1","86","0.01"
"12051","1","86","0.01"
"12055","1","86","0.01"
"12052","1","86","0.01"
"12056","1","86","0.01"
"12059","1","86","0.01"
"12062","1","86","0.01"
"12056","1","86","0.01"
"12056","1","86","0.01"
"12054","1","86","0.01"
"12056","1","86","0.01"
"12052","1","86","0.01"
"12059","1","86","0.01"
"12059","1","86","0.01"
"12056","1","86","0.01"
"12055","1","86","0.01"
"12055","1","86","0.01"
"12058","1","86","0.01"
"12056","1","86","0.01"
"12062","1","86","0.01"
"12054","1","86","0.01"
"12062","1","86","0.01"
"12056","1","86","0.01"
"12060","0","86","0.00"
"12058","0","86","0.00"
"12055","1","86","0.01"
"12062","1","86","0.01"
"12058","1","86","0.01"
"12061","1","86","0.01"
"12067","1","86","0.01"
"12061","1","86","0.01"
"12061","1","86","0.01"
"12064","1","86","0.01"
"12066","1","86","0.01"
"12063","1","86","0.01"
"12064","1","86","0.01"
"12063","1","86","0.01"
"12065","1","86","0.01"
"12063","1","86","0.01"
"12063","1","86","0.01"
"12066","1","86","0.01"
"12063","0","86","0.00"
"12064","0","86","0.00"
"12061","1","86","0.01"
"12065","0","86","0.00"
"12058","0","86","0.00"
"12066","1","86","0.01"
"12065","1","86","0.01"
"12059","1","86","0.01"
"12065","1","86","0.01"
"12064","1","86","0.01"
"12062","1","86","0.01"
"12068","1","86","0.01"
"12067","1","86","0.01"
"12071","1","86","0.01"
"12072","1","86","0.01"
"12072","1","86","0.01"
"12069","1","86","0.01"
"12068","1","86","0.01"
"12068","1","86","0.01"
"12067","1","86","0.01"
"12073","1","86","0.01"
"12072","1","86","0.01"
"12068","1","86","0.01"
"12075","1","86","0.01"
"12069","0","86","0.00"
"12068","0","86","0.00"
"12074","0","86","0.00"
"12072","0","86","0.00"
"12067","1","86","0.01"
"12072","1","86","0.01"
"12068","1","86","0.01"
"12073","1","86","0.01"
"12077","1","86","0.01"
"12078","1","86","0.01"
"12076","1","86","0.01"
"12067","0","86","0.00"
"12071","1","86","0.01"
"12078","1","86","0.01"
"12076","1","86","0.01"
"12077","1","86","0.01"
"12075","1","86","0.01"
"12072","1","86","0.01"
"12082","1","86","0.01"
"12081","1","86","0.01"
"12073","1","86","0.01"
"12075","1","86","0.01"
"12080","1","86","0.01"
"12070","1","86","0.01"
"12079","1","86","0.01"
"12072","1","86","0.01"
"12081","1","86","0.01"
"12078","1","87","0.01"
"12077","1","87","0.01"
"12080","1","87","0.01"
"12080","0","87","0.00"
"12076","0","87","0.00"
"12080","1","87","0.01"
"12079","1","87","0.01"
"12078","1","87","0.01"
"12085","1","87","0.01"
"12081","1","87","0.01"
"12084","1","87","0.01"
"12086","1","87","0.01"
"12083","1","87","0.01"
"12081","1","87","0.01"
"12083","1","87","0.01"
"12085","1","87","0.01"
"12084","1","87","0.01"
"12082","1","87","0.01"
"12078","1","87","0.01"
"12082","1","87","0.01"
"12086","1","87","0.01"
"12084","1","87","0.01"
"12085","1","87","0.01"
"12086","1","87","0.01"
"12084","1","87","0.01"
"12090","1","87","0.01"
"12088","1","87","0.01"
"12086","1","87","0.01"
"12090","1","87","0.01"
"12088","1","87","0.01"
"12086","1","87","0.01"
"12087","1","87","0.01"
"12084","1","87","0.01"
"12086","1","87","0.01"
"12086","1","87","0.01"
"12091","1","87","0.01"
"12083","1","87","0.01"
"12088","1","87","0.01"
"12088","1","87","0.01"
"12082","1","87","0.01"
"12094","1","87","0.01"
"12085","1","87","0.01"
"12089","1","87","0.01"
"12089","1","87","0.01"
"12089","1","87","0.01"
"12095","1","87","0.01"
"12085","1","87","0.01"
"12090","1","87","0.01"
"12090","1","87","0.01"
"12095","1","87","0.01"
"12092","1","87","0.01"
"12093","1","87","0.01"
"12091","1","87","0.01"
"12093","1","87","0.01"
"12094","1","87","0.01"
"12096","1","87","0.01"
"12088","1","87","0.01"
"12095","1","87","0.01"
"12093","1","87","0.01"
"12091","1","87","0.01"
"12093","1","87","0.01"
"12090","1","87","0.01"
"12099","1","87","0.01"
"12091","1","87","0.01"
"12095","1","87","0.01"
"12093","1","87","0.01"
"12098","1","87","0.01"
"12097","0","87","0.00"
"12094","1","87","0.01"
"12100","1","87","0.01"
"12089","1","87","0.01"
"12097","1","87","0.01"
"12091","1","87","0.01"
"12096","1","87","0.01"
"12096","1","87","0.01"
"12099","1","87","0.01"
"12099","1","87","0.01"
"12098","0","87","0.00"
"12096","1","87","0.01"
"12097","1","87","0.01"
"12097","1","87","0.01"
"12096","1","87","0.01"
"12098","1","87","0.01"
"12100","1","87","0.01"
"12101","1","87","0.01"
"12102","1","87","0.01"
"12101","1","87","0.01"
"12102","1","87","0.01"
"12097","0","87","0.00"
"12100","0","87","0.00"
"12103","1","87","0.01"
"12101","1","87","0.01"
"12103","1","87","0.01"
"12102","1","87","0.01"
"12099","1","87","0.01"
"12101","1","87","0.01"
"12102","1","87","0.01"
"12106","1","87","0.01"
"12107","0","87","0.00"
"12099","0","87","0.00"
"12104","1","87","0.01"
"12102","1","87","0.01"
"12102","1","87","0.01"
"12110","1","87","0.01"
"12101","0","87","0.00"
"12104","1","87","0.01"
"12104","1","87","0.01"
"12105","1","87","0.01"
"12102","1","87","0.01"
"12106","1","87","0.01"
"12102","1","87","0.01"
"12106","1","87","0.01"
"12107","1","87","0.01"
"12099","1","87","0.01"
"12110","1","87","0.01"
"12111","1","87","0.01"
"12102","1","87","0.01"
"12103","1","87","0.01"
"12106","1","87","0.01"
"12107","1","87","0.01"
"12112","1","87","0.01"
"12104","1","87","0.01"
"12109","1","87","0.01"
"12109","1","87","0.01"
"12113","1","87","0.01"
"12107","1","87","0.01"
"12108","1","87","0.01"
"12112","1","87","0.01"
"12104","1","87","0.01"
"12108","1","87","0.01"
"12104","1","87","0.01"
"12113","1","87","0.01"
"12110","1","87","0.01"
"12110","1","87","0.01"
"12110","1","87","0.01"
"12111","1","87","0.01"
"12112","1","87","0.01"
"12113","1","87","0.01"
"12112","0","87","0.00"
"12110","1","88","0.01"
"12112","1","88","0.01"
"12111","0","88","0.00"
"12112","1","88","0.01"
"12114","0","88","0.00"
"12117","0","88","0.00"
"12113","1","88","0.01"
"12112","1","88","0.01"
"12120","1","88","0.01"
"12114","1","88","0.01"
"12115","1","88","0.01"
"12121","1","88","0.01"
"12117","1","88","0.01"
"12118","1","88","0.01"
"12118","1","88","0.01"
"12119","0","88","0.00"
"12113","0","88","0.00"
"12116","0","88","0.00"
"12115","1","88","0.01"
"12119","1","88","0.01"
"12117","1","88","0.01"
"12118","1","88","0.01"
"12117","1","88","0.01"
"12121","1","88","0.01"
"12121","1","88","0.01"
"12121","1","88","0.01"
"12119","1","88","0.01"
"12117","1","88","0.01"
"12118","0","88","0.00"
"12116","1","88","0.01"
"12121","1","88","0.01"
"12127","1","88","0.01"
"12118","1","88","0.01"
"12117","1","88","0.01"
"12119","1","88","0.01"
"12123","1","88","0.01"
"12120","0","88","0.00"
"12126","0","88","0.00"
"12123","1","88","0.01"
"12119","1","88","0.01"
"12118","1","88","0.01"
"12127","1","88","0.01"
"12120","0","88","0.00"
"12122","1","88","0.01"
"12120","0","88","0.00"
"12122","0","88","0.00"
"12121","1","88","0.01"
"12123","1","88","0.01"
"12123","1","88","0.01"
"12124","1","88","0.01"
"12119","1","88","0.01"
"12120","1","88","0.01"
"12123","1","88","0.01"
"12126","1","88","0.01"
"12123","1","88","0.01"
"12125","1","88","0.01"
"12126","1","88","0.01"
"12123","1","88","0.01"
"12124","1","88","0.01"
"12124","1","88","0.01"
"12126","1","88","0.01"
"12124","1","88","0.01"
"12126","1","88","0.01"
"12126","1","88","0.01"
"12124","1","88","0.01"
"12123","1","88","0.01"
"12130","1","88","0.01"
"12127","1","88","0.01"
"12128","1","88","0.01"
"12126","1","88","0.01"
"12128","1","88","0.01"
"12129","0","88","0.00"
"12127","1","88","0.01"
"12130","1","88","0.01"
"12131","1","88","0.01"
"12131","0","88","0.00"
"12130","1","88","0.01"
"12125","1","88","0.01"
"12130","1","88","0.01"
"12130","1","88","0.01"
"12127","1","88","0.01"
"12132","0","88","0.00"
"12131","1","88","0.01"
"12128","1","88","0.01"
"12132","1","88","0.01"
"12131","1","88","0.01"
"12134","1","88","0.01"
"12133","0","88","0.00"
"12133","1","88","0.01"
"12133","1","88","0.01"
"12134","0","88","0.00"
"12132","0","88","0.00"
"12131","0","88","0.00"
"12139","0","88","0.00"
"12136","0","88","0.00"
"12135","0","88","0.00"
"12135","1","88","0.01"
"12138","1","88","0.01"
"12134","1","88","0.01"
"12130","1","88","0.01"
"12137","1","88","0.01"
"12133","1","88","0.01"
"12131","1","88","0.01"
"12136","1","88","0.01"
"12134","1","88","0.01"
"12131","1","88","0.01"
"12136","1","88","0.01"
"12136","1","88","0.01"
"12138","1","88","0.01"
"12132","1","88","0.01"
"12141","1","88","0.01"
"12137","1","88","0.01"
"12137","1","88","0.01"
"12139","1","88","0.01"
"12142","0","88","0.00"
"12138","1","88","0.01"
"12141","1","88","0.01"
"12142","0","88","0.00"
"12138","1","88","0.01"
"12138","1","88","0.01"
"12142","1","88","0.01"
"12138","1","88","0.01"
"12139","1","88","0.01"
"12143","1","88","0.01"
"12137","1","88","0.01"
"12145","1","88","0.01"
"12142","0","88","0.00"
"12138","1","88","0.01"
"12140","1","88","0.01"
"12141","1","88","0.01"
"12143","1","88","0.01"
"12139","1","88","0.01"
"12146","1","88","0.01"
"12140","0","88","0.00"
"12138","1","88","0.01"
"12134","1","88","0.01"
"12141","1","88","0.01"
"12140","1","88","0.01"
"12144","1","88","0.01"
"12138","1","88","0.01"
"12141","1","88","0.01"
"12144","1","88","0.01"
"12142","1","88","0.01"
"12138","1","88","0.01"
"12143","0","88","0.00"
"12144","1","88","0.01"
"12147","1","89","0.01"
"12146","1","89","0.01"
"12143","1","89","0.01"
"12145","1","89","0.01"
"12148","1","89","0.01"
"12147","1","89","0.01"
"12148","1","89","0.01"
"12144","1","89","0.01"
"12143","1","89","0.01"
"12147","1","89","0.01"
"12145","1","89","0.01"
"12145","1","89","0.01"
"12149","0","89","0.00"
"12147","1","89","0.01"
"12140","1","89","0.01"
"12142","1","89","0.01"
"12145","1","89","0.01"
"12149","1","89","0.01"
"12145","1","89","0.01"
"12149","1","89","0.01"
"12150","0","89","0.00"
"12151","1","89","0.01"
"12147","1","89","0.01"
"12149","1","89","0.01"
"12150","1","89","0.01"
"12155","1","89","0.01"
"12151","1","89","0.01"
"12153","0","89","0.00"
"12148","0","89","0.00"
"12149","0","89","0.00"
"12151","1","89","0.01"
"12149","1","89","0.01"
"12155","1","89","0.01"
"12150","1","89","0.01"
"12151","1","89","0.01"
"12154","1","89","0.01"
"12151","1","89","0.01"
"12150","1","89","0.01"
"12157","1","89","0.01"
"12149","1","89","0.01"
"12148","1","89","0.01"
"12159","1","89","0.01"
"12153","1","89","0.01"
"12148","0","89","0.00"
"12156","0","89","0.00"
"12151","0","89","0.00"
"12153","1","89","0.01"
"12155","1","89","0.01"
"12155","1","89","0.01"
"12153","1","89","0.01"
"12156","1","89","0.01"
"12155","1","89","0.01"
"12154","1","89","0.01"
"12153","1","89","0.01"
"12157","1","89","0.01"
"12155","1","89","0.01"
"12153","1","89","0.01"
"12158","1","89","0.01"
"12153","1","89","0.01"
"12150","1","89","0.01"
"12153","1","89","0.01"
"12157","1","89","0.01"
"12160","1","89","0.01"
"12158","1","89","0.01"
"12153","1","89","0.01"
"12162","1","89","0.01"
"12155","1","89","0.01"
"12161","1","89","0.01"
"12160","1","89","0.01"
"12154","1","89","0.01"
"12160","1","89","0.01"
"12159","1","89","0.01"
"12158","1","89","0.01"
"12159","1","89","0.01"
"12158","1","89","0.01"
"12162","1","89","0.01"
"12160","1","89","0.01"
"12165","1","89","0.01"
"12160","1","89","0.01"
"12159","1","89","0.01"
"12162","0","89","0.00"
"12161","1","89","0.01"
"12166","1","89","0.01"
"12157","1","89","0.01"
"12158","1","89","0.01"
"12165","1","89","0.01"
"12162","1","89","0.01"
"12165","1","89","0.01"
"12161","0","89","0.00"
"12162","1","89","0.01"
"12159","1","89","0.01"
"12161","1","89","0.01"
"12165","1","89","0.01"
"12161","1","89","0.01"
"12168","1","89","0.01"
"12164","1","89","0.01"
"12168","1","89","0.01"
"12162","1","89","0.01"
"12164","1","89","0.01"
"12165","1","89","0.01"
"12159","1","89","0.01"
"12168","1","89","0.01"
"12165","1","89","0.01"
"12163","1","89","0.01"
"12164","1","89","0.01"
"12164","1","89","0.01"
"12173","1","89","0.01"
"12169","1","89","0.01"
"12167","1","89","0.01"
"12166","1","89","0.01"
"12167","1","89","0.01"
"12167","1","89","0.01"
"12167","1","89","0.01"
"12170","1","89","0.01"
"12170","1","89","0.01"
"12168","1","89","0.01"
"12173","1","89","0.01"
"12170","1","89","0.01"
"12170","1","89","0.01"
"12168","1","89","0.01"
"12171","1","89","0.01"
"12170","1","89","0.01"
"12168","1","89","0.01"
"12171","1","89","0.01"
"12175","1","89","0.01"
"12168","1","89","0.01"
"12163","0","89","0.00"
"12166","0","89","0.00"
"12172","1","89","0.01"
"12171","1","89","0.01"
"12173","1","89","0.01"
"12173","1","89","0.01"
"12176","1","89","0.01"
"12174","1","89","0.01"
"12178","1","89","0.01"
"12171","1","89","0.01"
"12172","1","89","0.01"
"12176","0","89","0.00"
"12172","0","89","0.00"
"12172","0","89","0.00"
"12179","0","89","0.00"
"12166","0","89","0.00"
"12173","1","89","0.01"
"12175","1","89","0.01"
"12179","1","89","0.01"
"12173","1","89","0.01"
"12177","1","89","0.01"
"12179","1","89","0.01"
"12176","1","89","0.01"
"12176","1","89","0.01"
"12173","1","89","0.01"
"12172","1","89","0.01"
"12178","0","89","0.00"
"12177","1","89","0.01"
"12179","1","89","0.01"
"12174","1","89","0.01"
"12178","1","89","0.01"
"12178","1","89","0.01"
"12181","1","89","0.01"
"12179","1","90","0.01"
"12177","1","90","0.01"
"12174","1","90","0.01"
"12175","1","90","0.01"
"12174","1","90","0.01"
"12181","1","90","0.01"
"12177","1","90","0.01"
"12179","1","90","0.01"
"12182","1","90","0.01"
"12175","1","90","0.01"
"12175","1","90","0.01"
"12175","1","90","0.01"
"12182","1","90","0.01"
"12178","1","90","0.01"
"12178","1","90","0.01"
"12179","1","90","0.01"
"12176","1","90","0.01"
"12186","0","90","0.00"
"12181","1","90","0.01"
"12179","1","90","0.01"
"12178","1","90","0.01"
"12178","1","90","0.01"
"12179","1","90","0.01"
"12183","1","90","0.01"
"12182","1","90","0.01"
"12180","0","90","0.00"
"12180","1","90","0.01"
"12178","1","90","0.01"
"12183","1","90","0.01"
"12181","0","90","0.00"
"12178","0","90","0.00"
"12181","1","90","0.01"
"12185","1","90","0.01"
"12182","1","90","0.01"
"12186","1","90","0.01"
"12176","1","90","0.01"
"12188","1","90","0.01"
"12180","1","90","0.01"
"12182","1","90","0.01"
"12184","1","90","0.01"
"12190","1","90","0.01"
"12187","1","90","0.01"
"12189","1","90","0.01"
"12185","1","90","0.01"
"12186","1","90","0.01"
"12189","1","90","0.01"
"12187","1","90","0.01"
"12187","1","90","0.01"
"12188","1","90","0.01"
"12185","1","90","0.01"
"12182","1","90","0.01"
"12185","1","90","0.01"
"12185","1","90","0.01"
"12190","1","90","0.01"
"12185","1","90","0.01"
"12182","1","90","0.01"
"12188","1","90","0.01"
"12191","1","90","0.01"
"12191","1","90","0.01"
"12186","1","90","0.01"
"12185","0","90","0.00"
"12191","1","90","0.01"
"12192","0","90","0.00"
"12187","0","90","0.00"
"12191","1","90","0.01"
"12186","1","90","0.01"
"12192","1","90","0.01"
"12189","1","90","0.01"
"12191","1","90","0.01"
"12193","1","90","0.01"
"12192","1","90","0.01"
"12189","1","90","0.01"
"12193","1","90","0.01"
"12187","1","90","0.01"
"12190","1","90","0.01"
"12193","1","90","0.01"
"12191","1","90","0.01"
"12191","1","90","0.01"
"12191","0","90","0.00"
"12189","1","90","0.01"
"12195","1","90","0.01"
"12188","1","90","0.01"
"12187","1","90","0.01"
"12191","1","90","0.01"
"12196","1","90","0.01"
"12189","1","90","0.01"
"12191","1","90","0.01"
"12197","1","90","0.01"
"12192","1","90","0.01"
"12195","1","90","0.01"
"12191","1","90","0.01"
"12195","1","90","0.01"
"12201","1","90","0.01"
"12196","1","90","0.01"
"12194","1","90","0.01"
"12191","1","90","0.01"
"12195","1","90","0.01"
"12191","0","90","0.00"
"12195","0","90","0.00"
"12198","1","90","0.01"
"12192","1","90","0.01"
"12199","0","90","0.00"
"12196","1","90","0.01"
"12193","1","90","0.01"
"12193","1","90","0.01"
"12199","1","90","0.01"
"12194","1","90","0.01"
"12193","1","90","0.01"
"12200","1","90","0.01"
"12197","1","90","0.01"
"12196","1","90","0.01"
"12199","1","90","0.01"
"12196","1","90","0.01"
"12195","1","90","0.01"
"12194","1","90","0.01"
"12199","1","90","0.01"
"12201","1","90","0.01"
"12197","1","90","0.01"
"12201","0","90","0.00"
"12203","0","90","0.00"
"12197","1","90","0.01"
"12198","1","90","0.01"
"12201","1","90","0.01"
"12200","1","90","0.01"
"12200","1","90","0.01"
"12199","0","90","0.00"
"12197","1","90","0.01"
"12199","1","90","0.01"
"12203","0","90","0.00"
"12198","1","90","0.01"
"12200","1","90","0.01"
"12204","1","90","0.01"
"12198","1","90","0.01"
"12200","1","90","0.01"
"12209","1","90","0.01"
"12201","1","90","0.01"
"12202","1","90","0.01"
"12201","1","90","0.01"
"12205","1","90","0.01"
"12200","1","90","0.01"
"12208","1","90","0.01"
"12203","1","90","0.01"
"12206","1","90","0.01"
"12206","1","90","0.01"
"12205","1","90","0.01"
"12203","1","90","0.01"
"12205","1","90","0.01"
"12209","1","90","0.01"
"12202","1","90","0.01"
"12205","1","90","0.01"
"12212","1","90","0.01"
"12206","1","90","0.01"
"12203","1","90","0.01"
"12209","1","90","0.01"
"12206","1","90","0.01"
"12204","1","90","0.01"
"12208","1","90","0.01"
"12208","1","90","0.01"
"12208","1","90","0.01"
"12206","1","90","0.01"
"12204","1","90","0.01"
"12205","1","90","0.01"
"12210","1","90","0.01"
"12203","1","90","0.01"
"12210","1","90","0.01"
"12208","1","90","0.01"
"12201","1","90","0.01"
"12213","1","90","0.01"
"12204","1","90","0.01"
"12208","1","90","0.01"
"12213","0","90","0.00"
"12206","1","90","0.01"
"12205","1","90","0.01"
"12215","0","90","0.00"
"12206","1","90","0.01"
"12208","0","90","0.00"
"12213","0","90","0.00"
"12209","1","90","0.01"
"12211","1","90","0.01"
"12210","0","90","0.00"
"12215","0","90","0.00"
"12211","0","90","0.00"
"12211","1","90","0.01"
"12211","1","90","0.01"
"12210","1","90","0.01"
"12211","0","90","0.00"
"12215","1","90","0.01"
"12213","1","90","0.01"
"12214","1","90","0.01"
"12214","1","90","0.01"
"12209","1","90","0.01"
"12217","1","90","0.01"
"12208","1","90","0.01"
"12211","0","90","0.00"
"12217","1","90","0.01"
"12216","1","90","0.01"
"12213","1","90","0.01"
"12209","0","90","0.00"
"12210","0","90","0.00"
"12212","1","90","0.01"
"12211","0","90","0.00"
"12214","0","90","0.00"
"12215","0","90","0.00"
"12213","0","90","0.00"
"12213","0","90","0.00"
"12215","1","90","0.01"
"12216","1","90","0.01"
"12215","1","90","0.01"
"12213","0","90","0.00"
"12209","0","90","0.00"
"12216","1","90","0.01"
"12209","1","90","0.01"
"12217","1","90","0.01"
"12216","1","90","0.01"
"12209","0","90","0.00"
"12211","0","90","0.00"
"12213","0","90","0.00"
"12214","1","90","0.01"
"12218","1","90","0.01"
"12216","1","90","0.01"
"12218","1","90","0.01"
"12218","1","90","0.01"
"12217","1","90","0.01"
"12217","1","90","0.01"
"12213","1","90","0.01"
"12220","1","90","0.01"
"12214","1","90","0.01"
"12221","1","90","0.01"
"12224","1","90","0.01"
"12213","1","90","0.01"
"12218","1","90","0.01"
"12220","1","90","0.01"
"12214","1","90","0.01"
"12219","1","90","0.01"
"12217","1","90","0.01"
"12215","1","90","0.01"
"12219","1","90","0.01"
"12222","0","90","0.00"
"12216","1","90","0.01"
"12224","1","90","0.01"
"12219","1","90","0.01"
"12225","1","90","0.01"
"12218","1","90","0.01"
"12226","1","90","0.01"
"12221","1","90","0.01"
"12221","1","90","0.01"
"12218","1","90","0.01"
"12224","1","90","0.01"
"12221","0","91","0.00"
"12220","0","91","0.00"
"12223","1","91","0.01"
"12225","1","91","0.01"
"12222","0","91","0.00"
"12223","1","91","0.01"
"12216","0","91","0.00"
"12223","1","91","0.01"
"12218","1","91","0.01"
"12228","1","91","0.01"
"12219","1","91","0.01"
"12226","1","91","0.01"
"12225","1","91","0.01"
"12223","1","91","0.01"
"12222","1","91","0.01"
"12220","1","91","0.01"
"12228","1","91","0.01"
"12221","1","91","0.01"
"12224","1","91","0.01"
"12221","0","91","0.00"
"12223","1","91","0.01"
"12225","1","91","0.01"
"12218","1","91","0.01"
"12223","1","91","0.01"
"12221","1","91","0.01"
"12225","1","91","0.01"
"12222","1","91","0.01"
"12226","1","91","0.01"
"12221","1","91","0.01"
"12230","1","91","0.01"
"12221","1","91","0.01"
"12223","1","91","0.01"
"12228","1","91","0.01"
"12230","0","91","0.00"
"12228","0","91","0.00"
"12228","1","91","0.01"
"12225","1","91","0.01"
"12228","1","91","0.01"
"12228","1","91","0.01"
"12224","1","91","0.01"
"12225","1","91","0.01"
"12225","1","91","0.01"
"12229","1","91","0.01"
"12227","1","91","0.01"
"12231","1","91","0.01"
"12230","0","91","0.00"
"12227","0","91","0.00"
"12225","1","91","0.01"
"12232","1","91","0.01"
"12227","1","91","0.01"
"12230","1","91","0.01"
"12230","1","91","0.01"
"12225","1","91","0.01"
"12230","1","91","0.01"
"12231","1","91","0.01"
"12232","1","91","0.01"
"12233","1","91","0.01"
"12230","1","91","0.01"
"12230","0","91","0.00"
"12227","1","91","0.01"
"12232","1","91","0.01"
"12230","1","91","0.01"
"12232","1","91","0.01"
"12228","1","91","0.01"
"12237","1","91","0.01"
"12230","1","91","0.01"
"12232","1","91","0.01"
"12231","1","91","0.01"
"12230","1","91","0.01"
"12234","1","91","0.01"
"12233","1","91","0.01"
"12228","0","91","0.00"
"12234","1","91","0.01"
"12231","1","91","0.01"
"12231","1","91","0.01"
"12231","1","91","0.01"
"12227","1","91","0.01"
"12236","1","91","0.01"
"12231","1","91","0.01"
"12236","1","91","0.01"
"12234","1","91","0.01"
"12231","1","91","0.01"
"12235","0","91","0.00"
"12234","0","91","0.00"
"12232","0","91","0.00"
"12235","0","91","0.00"
"12232","1","91","0.01"
"12232","1","91","0.01"
"12237","1","91","0.01"
"12234","1","91","0.01"
"12237","1","91","0.01"
"12235","0","91","0.00"
"12237","1","91","0.01"
"12232","1","91","0.01"
"12239","1","91","0.01"
"12238","1","91","0.01"
"12241","1","91","0.01"
"12236","1","91","0.01"
"12235","1","91","0.01"
"12235","1","91","0.01"
"12238","1","91","0.01"
"12231","1","91","0.01"
"12238","1","91","0.01"
"12239","1","91","0.01"
"12233","1","91","0.01"
"12238","1","91","0.01"
"12242","1","91","0.01"
"12238","1","91","0.01"
"12234","0","91","0.00"
"12234","0","91","0.00"
"12237","1","91","0.01"
"12236","1","91","0.01"
"12236","1","91","0.01"
"12234","1","91","0.01"
"12243","1","91","0.01"
"12242","1","91","0.01"
"12240","1","91","0.01"
"12238","1","91","0.01"
"12231","1","91","0.01"
"12238","0","91","0.00"
"12238","1","91","0.01"
"12241","1","91","0.01"
"12240","0","91","0.00"
"12240","1","91","0.01"
"12237","1","91","0.01"
"12238","1","91","0.01"
"12243","1","91","0.01"
"12241","1","91","0.01"
"12239","1","91","0.01"
"12243","1","91","0.01"
"12237","1","91","0.01"
"12247","1","91","0.01"
"12239","1","91","0.01"
"12241","1","91","0.01"
"12244","1","91","0.01"
"12243","1","91","0.01"
"12242","1","91","0.01"
"12240","1","91","0.01"
"12244","1","91","0.01"
"12240","1","91","0.01"
"12239","1","91","0.01"
"12245","1","91","0.01"
"12241","1","91","0.01"
"12245","1","91","0.01"
"12245","1","91","0.01"
"12242","1","91","0.01"
"12244","1","91","0.01"
"12247","1","91","0.01"
"12242","0","91","0.00"
"12242","0","91","0.00"
"12243","1","91","0.01"
"12246","1","91","0.01"
"12242","0","91","0.00"
"12244","1","91","0.01"
"12245","1","91","0.01"
"12247","1","91","0.01"
"12246","1","91","0.01"
"12250","1","91","0.01"
"12243","1","91","0.01"
"12239","1","91","0.01"
"12254","1","91","0.01"
"12250","0","91","0.00"
"12247","1","91","0.01"
"12245","0","91","0.00"
"12251","0","91","0.00"
"12246","1","91","0.01"
"12252","1","91","0.01"
"12247","0","91","0.00"
"12247","1","91","0.01"
"12250","0","91","0.00"
"12247","0","91","0.00"
"12246","1","91","0.01"
"12250","1","91","0.01"
"12243","1","91","0.01"
"12254","1","91","0.01"
"12244","1","91","0.01"
"12247","0","91","0.00"
"12246","0","91","0.00"
"12251","1","91","0.01"
"12253","1","91","0.01"
"12244","1","91","0.01"
"12249","1","91","0.01"
"12252","1","91","0.01"
"12254","1","91","0.01"
"12255","1","91","0.01"
"12246","1","91","0.01"
"12250","1","91","0.01"
"12250","0","91","0.00"
"12251","1","91","0.01"
"12250","1","91","0.01"
"12250","1","91","0.01"
"12251","1","91","0.01"
"12249","1","91","0.01"
"12248","1","91","0.01"
"12241","1","91","0.01"
"12252","1","91","0.01"
"12255","1","91","0.01"
"12248","1","91","0.01"
"12249","1","91","0.01"
"12249","1","91","0.01"
"12252","1","91","0.01"
"12253","1","91","0.01"
"12260","1","91","0.01"
"12254","1","91","0.01"
"12254","1","91","0.01"
"12253","1","91","0.01"
"12257","1","91","0.01"
"12253","1","91","0.01"
"12254","0","91","0.00"
"12251","1","91","0.01"
"12249","1","91","0.01"
"12253","0","91","0.00"
"12253","1","91","0.01"
"12254","1","91","0.01"
"12256","1","91","0.01"
"12254","0","91","0.00"
"12258","1","91","0.01"
"12256","1","91","0.01"
"12256","1","91","0.01"
"12250","1","91","0.01"
"12260","0","91","0.00"
"12259","1","91","0.01"
"12259","1","91","0.01"
"12254","1","91","0.01"
"12257","1","91","0.01"
"12261","1","91","0.01"
"12261","1","91","0.01"
"12256","1","91","0.01"
"12251","1","91","0.01"
"12257","1","91","0.01"
"12258","1","91","0.01"
"12261","0","91","0.00"
"12260","1","91","0.01"
"12259","1","91","0.01"
"12256","1","91","0.01"
"12260","1","91","0.01"
"12257","0","91","0.00"
"12261","1","91","0.01"
"12262","0","91","0.00"
"12260","0","91","0.00"
